timestamp,backend,blind,kind,rep,delay_us,shots,counts_json,p00,p01,p10,p11,mutual_info_bits,shannon_entropy_bits,structured_dynamic_supported
1770349913,aer_simulator,A,RAMSEY_SINGLE,1,30.752912203613754,4000,"{""0"": 4000}",nan,nan,nan,nan,nan,nan,False
1770349913,aer_simulator,B,BELL_STRUCTURED,1,21.14742526881128,4000,"{""11"": 1959, ""00"": 2041}",0.51025,nan,nan,0.48975,0.9996968324680915,0.9996968324680914,False
1770349913,aer_simulator,Z,T1,1,31.721137903216917,4000,"{""1"": 4000}",nan,nan,nan,nan,nan,nan,False
1770349913,aer_simulator,Z,T1,1,52.26212815713811,4000,"{""1"": 4000}",nan,nan,nan,nan,nan,nan,False
1770349913,aer_simulator,C,BELL_NOISE,1,114.04778933624591,4000,"{""00"": 1975, ""11"": 2025}",0.49375,nan,nan,0.50625,0.9998872865145766,0.9998872865145767,False
1770349913,aer_simulator,A,RAMSEY_SINGLE,1,53.929869895058225,4000,"{""0"": 4000}",nan,nan,nan,nan,nan,nan,False
1770349913,aer_simulator,Z,T1,1,67.08203932499369,4000,"{""1"": 4000}",nan,nan,nan,nan,nan,nan,False
1770349913,aer_simulator,A,RAMSEY_SINGLE,1,114.04778933624591,4000,"{""0"": 4000}",nan,nan,nan,nan,nan,nan,False
1770349913,aer_simulator,B,BELL_STRUCTURED,1,200.0,4000,"{""00"": 1990, ""11"": 2010}",0.4975,nan,nan,0.5025,0.9999819662368479,0.9999819662368479,False
1770349913,aer_simulator,Z,RAMSEY_SINGLE_CAL,1,165.8500554035038,4000,"{""0"": 4000}",nan,nan,nan,nan,nan,nan,False
1770349913,aer_simulator,C,BELL_NOISE,1,30.752912203613754,4000,"{""01"": 1980, ""10"": 2020}",nan,0.495,0.505,nan,0.9999278640456617,0.9999278640456615,False
1770349913,aer_simulator,A,RAMSEY_SINGLE,1,10.0,4000,"{""0"": 4000}",nan,nan,nan,nan,nan,nan,False
1770349913,aer_simulator,C,BELL_NOISE,1,53.929869895058225,4000,"{""01"": 2032, ""10"": 1968}",nan,0.508,0.492,nan,0.9998153271549208,0.9998153271549207,False
1770349913,aer_simulator,A,RAMSEY_SINGLE,1,78.42564912528776,4000,"{""0"": 4000}",nan,nan,nan,nan,nan,nan,False
1770349913,aer_simulator,Z,T1,1,15.0,4000,"{""1"": 4000}",nan,nan,nan,nan,nan,nan,False
1770349913,aer_simulator,C,BELL_NOISE,1,137.53120438672642,4000,"{""01"": 1987, ""10"": 2013}",nan,0.49675,0.50325,nan,0.9999695228526493,0.9999695228526493,False
1770349913,aer_simulator,C,BELL_NOISE,1,200.0,4000,"{""01"": 2004, ""10"": 1996}",nan,0.501,0.499,nan,0.9999971146079946,0.9999971146079947,False
1770349913,aer_simulator,C,BELL_NOISE,1,14.542154334489535,4000,"{""11"": 2001, ""00"": 1999}",0.49975,nan,nan,0.50025,0.9999998196631124,0.9999998196631125,False
1770349913,aer_simulator,Z,T1,1,182.08866930087518,4000,"{""1"": 4000}",nan,nan,nan,nan,nan,nan,False
1770349913,aer_simulator,C,BELL_NOISE,1,25.501860963942146,4000,"{""01"": 2003, ""10"": 1997}",nan,0.50075,0.49925,nan,0.9999983769674704,0.9999983769674704,False
1770349913,aer_simulator,C,BELL_NOISE,1,94.57416090031758,4000,"{""00"": 1973, ""11"": 2027}",0.49325,nan,nan,0.50675,0.9998685304208407,0.9998685304208408,False
1770349913,aer_simulator,B,BELL_STRUCTURED,1,94.57416090031758,4000,"{""11"": 1966, ""00"": 2034}",0.5085,nan,nan,0.4915,0.999791520524153,0.9997915205241528,False
1770349913,aer_simulator,A,RAMSEY_SINGLE,1,200.0,4000,"{""0"": 4000}",nan,nan,nan,nan,nan,nan,False
1770349913,aer_simulator,C,BELL_NOISE,1,17.536508262369036,4000,"{""11"": 1983, ""00"": 2017}",0.50425,nan,nan,0.49575,0.9999478820140497,0.9999478820140499,False
1770349913,aer_simulator,B,BELL_STRUCTURED,1,78.42564912528776,4000,"{""00"": 1928, ""11"": 2072}",0.482,nan,nan,0.518,0.9990649315776108,0.9990649315776107,False
1770349913,aer_simulator,B,BELL_STRUCTURED,1,37.08519979543408,4000,"{""11"": 1942, ""00"": 2058}",0.5145,nan,nan,0.4855,0.9993932616741225,0.9993932616741225,False
1770349913,aer_simulator,Z,T1,1,24.713234586630982,4000,"{""1"": 4000}",nan,nan,nan,nan,nan,nan,False
1770349913,aer_simulator,B,BELL_STRUCTURED,1,10.0,4000,"{""00"": 1978, ""11"": 2022}",0.4945,nan,nan,0.5055,0.9999127151897329,0.9999127151897329,False
1770349913,aer_simulator,Z,RAMSEY_SINGLE_CAL,1,78.42564912528776,4000,"{""0"": 4000}",nan,nan,nan,nan,nan,nan,False
1770349913,aer_simulator,B,BELL_STRUCTURED,1,114.04778933624591,4000,"{""11"": 2050, ""00"": 1950}",0.4875,nan,nan,0.5125,0.9995491108252486,0.9995491108252484,False
1770349913,aer_simulator,Z,RAMSEY_SINGLE_CAL,1,200.0,4000,"{""0"": 4000}",nan,nan,nan,nan,nan,nan,False
1770349913,aer_simulator,Z,RAMSEY_SINGLE_CAL,1,14.542154334489535,4000,"{""0"": 4000}",nan,nan,nan,nan,nan,nan,False
1770349913,aer_simulator,Z,T1,1,141.86124135047638,4000,"{""1"": 4000}",nan,nan,nan,nan,nan,nan,False
1770349913,aer_simulator,Z,T1,1,40.71626424892359,4000,"{""1"": 4000}",nan,nan,nan,nan,nan,nan,False
1770349913,aer_simulator,Z,RAMSEY_SINGLE_CAL,1,53.929869895058225,4000,"{""0"": 4000}",nan,nan,nan,nan,nan,nan,False
1770349913,aer_simulator,Z,RAMSEY_SINGLE_CAL,1,12.059085510306963,4000,"{""0"": 4000}",nan,nan,nan,nan,nan,nan,False
1770349913,aer_simulator,A,RAMSEY_SINGLE,1,165.8500554035038,4000,"{""0"": 4000}",nan,nan,nan,nan,nan,nan,False
1770349913,aer_simulator,A,RAMSEY_SINGLE,1,137.53120438672642,4000,"{""0"": 4000}",nan,nan,nan,nan,nan,nan,False
1770349913,aer_simulator,Z,RAMSEY_SINGLE_CAL,1,137.53120438672642,4000,"{""0"": 4000}",nan,nan,nan,nan,nan,nan,False
