kind,blind,delay_us,lambda,classical_ref,shots,counts_json,p00,p11,p01,p10,rep
BELL_LAMBDA_SWEEP,L08,8.333333333333334,0.8,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""11"": 719, ""00"": 849, ""10"": 222, ""01"": 210}",0.4245,0.3595,0.105,0.111,7
BELL_LAMBDA_SWEEP,L08,16.666666666666668,0.8,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""11"": 610, ""10"": 231, ""00"": 903, ""01"": 256}",0.4515,0.305,0.128,0.1155,7
BELL_LAMBDA_SWEEP,L08,25.0,0.8,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""01"": 294, ""00"": 922, ""10"": 283, ""11"": 501}",0.461,0.2505,0.147,0.1415,7
BELL_LAMBDA_SWEEP,L08,33.333333333333336,0.8,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 955, ""01"": 271, ""10"": 298, ""11"": 476}",0.4775,0.238,0.1355,0.149,7
BELL_LAMBDA_SWEEP,L08,41.66666666666667,0.8,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""11"": 439, ""00"": 939, ""10"": 319, ""01"": 303}",0.4695,0.2195,0.1515,0.1595,7
BELL_LAMBDA_SWEEP,L08,50.0,0.8,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 999, ""11"": 375, ""01"": 321, ""10"": 305}",0.4995,0.1875,0.1605,0.1525,7
BELL_LAMBDA_SWEEP,L08,60.0,0.8,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""10"": 320, ""01"": 340, ""11"": 287, ""00"": 1053}",0.5265,0.1435,0.17,0.16,7
BELL_LAMBDA_SWEEP,L08,80.0,0.8,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1161, ""01"": 298, ""11"": 255, ""10"": 286}",0.5805,0.1275,0.149,0.143,7
BELL_LAMBDA_SWEEP,L08,100.0,0.8,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""01"": 279, ""11"": 175, ""10"": 279, ""00"": 1267}",0.6335,0.0875,0.1395,0.1395,7
BELL_LAMBDA_SWEEP,L08,120.0,0.8,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1312, ""11"": 122, ""01"": 270, ""10"": 296}",0.656,0.061,0.135,0.148,7
BELL_LAMBDA_SWEEP,L08,140.0,0.8,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1357, ""01"": 266, ""10"": 273, ""11"": 104}",0.6785,0.052,0.133,0.1365,7
BELL_LAMBDA_SWEEP,L08,160.0,0.8,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1439, ""01"": 249, ""11"": 82, ""10"": 230}",0.7195,0.041,0.1245,0.115,7
BELL_LAMBDA_SWEEP,L08,180.0,0.8,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1455, ""11"": 81, ""10"": 241, ""01"": 223}",0.7275,0.0405,0.1115,0.1205,7
BELL_LAMBDA_SWEEP,L08,200.0,0.8,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1559, ""01"": 174, ""10"": 201, ""11"": 66}",0.7795,0.033,0.087,0.1005,7
BELL_LAMBDA_SWEEP,L09,0.0,0.9,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 956, ""10"": 36, ""11"": 962, ""01"": 46}",0.478,0.481,0.023,0.018,7
BELL_LAMBDA_SWEEP,L09,8.333333333333334,0.9,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 856, ""10"": 191, ""11"": 737, ""01"": 216}",0.428,0.3685,0.108,0.0955,7
BELL_LAMBDA_SWEEP,L09,16.666666666666668,0.9,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 891, ""10"": 250, ""11"": 616, ""01"": 243}",0.4455,0.308,0.1215,0.125,7
BELL_LAMBDA_SWEEP,L09,25.0,0.9,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 908, ""11"": 545, ""10"": 283, ""01"": 264}",0.454,0.2725,0.132,0.1415,7
BELL_LAMBDA_SWEEP,L09,33.333333333333336,0.9,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""01"": 292, ""00"": 965, ""10"": 271, ""11"": 472}",0.4825,0.236,0.146,0.1355,7
BELL_LAMBDA_SWEEP,L09,41.66666666666667,0.9,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 940, ""01"": 311, ""11"": 434, ""10"": 315}",0.47,0.217,0.1555,0.1575,7
BELL_LAMBDA_SWEEP,L09,50.0,0.9,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""11"": 373, ""10"": 321, ""00"": 977, ""01"": 329}",0.4885,0.1865,0.1645,0.1605,7
BELL_LAMBDA_SWEEP,L09,60.0,0.9,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""01"": 308, ""10"": 302, ""00"": 1071, ""11"": 319}",0.5355,0.1595,0.154,0.151,7
BELL_LAMBDA_SWEEP,L09,80.0,0.9,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1133, ""10"": 307, ""01"": 313, ""11"": 247}",0.5665,0.1235,0.1565,0.1535,7
BELL_LAMBDA_SWEEP,L09,100.0,0.9,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""01"": 291, ""00"": 1269, ""11"": 151, ""10"": 289}",0.6345,0.0755,0.1455,0.1445,7
BELL_LAMBDA_SWEEP,L09,120.0,0.9,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1258, ""11"": 152, ""10"": 295, ""01"": 295}",0.629,0.076,0.1475,0.1475,7
BELL_LAMBDA_SWEEP,L09,140.0,0.9,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""10"": 251, ""00"": 1431, ""01"": 227, ""11"": 91}",0.7155,0.0455,0.1135,0.1255,7
BELL_LAMBDA_SWEEP,L09,160.0,0.9,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1421, ""01"": 271, ""10"": 217, ""11"": 91}",0.7105,0.0455,0.1355,0.1085,7
BELL_LAMBDA_SWEEP,L09,180.0,0.9,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""10"": 216, ""11"": 81, ""01"": 220, ""00"": 1483}",0.7415,0.0405,0.11,0.108,7
BELL_LAMBDA_SWEEP,L09,200.0,0.9,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1541, ""10"": 201, ""01"": 197, ""11"": 61}",0.7705,0.0305,0.0985,0.1005,7
BELL_LAMBDA_SWEEP,L10,0.0,1.0,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""11"": 941, ""00"": 963, ""10"": 52, ""01"": 44}",0.4815,0.4705,0.022,0.026,7
BELL_LAMBDA_SWEEP,L10,8.333333333333334,1.0,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""10"": 227, ""11"": 735, ""00"": 801, ""01"": 237}",0.4005,0.3675,0.1185,0.1135,7
BELL_LAMBDA_SWEEP,L10,16.666666666666668,1.0,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 867, ""10"": 270, ""11"": 617, ""01"": 246}",0.4335,0.3085,0.123,0.135,7
BELL_LAMBDA_SWEEP,L10,25.0,1.0,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 905, ""01"": 301, ""10"": 267, ""11"": 527}",0.4525,0.2635,0.1505,0.1335,7
BELL_LAMBDA_SWEEP,L10,33.333333333333336,1.0,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""11"": 508, ""00"": 939, ""10"": 284, ""01"": 269}",0.4695,0.254,0.1345,0.142,7
BELL_LAMBDA_SWEEP,L10,41.66666666666667,1.0,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""10"": 314, ""01"": 302, ""00"": 946, ""11"": 438}",0.473,0.219,0.151,0.157,7
BELL_LAMBDA_SWEEP,L10,50.0,1.0,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1029, ""11"": 322, ""10"": 305, ""01"": 344}",0.5145,0.161,0.172,0.1525,7
BELL_LAMBDA_SWEEP,L10,60.0,1.0,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""10"": 365, ""00"": 998, ""11"": 282, ""01"": 355}",0.499,0.141,0.1775,0.1825,7
BELL_LAMBDA_SWEEP,L10,80.0,1.0,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1153, ""01"": 326, ""10"": 310, ""11"": 211}",0.5765,0.1055,0.163,0.155,7
BELL_LAMBDA_SWEEP,L10,100.0,1.0,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1215, ""11"": 169, ""10"": 319, ""01"": 297}",0.6075,0.0845,0.1485,0.1595,7
BELL_LAMBDA_SWEEP,L10,120.0,1.0,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""11"": 137, ""00"": 1316, ""10"": 276, ""01"": 271}",0.658,0.0685,0.1355,0.138,7
BELL_LAMBDA_SWEEP,L10,140.0,1.0,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1339, ""10"": 279, ""01"": 282, ""11"": 100}",0.6695,0.05,0.141,0.1395,7
BELL_LAMBDA_SWEEP,L10,160.0,1.0,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""11"": 79, ""00"": 1460, ""01"": 225, ""10"": 236}",0.73,0.0395,0.1125,0.118,7
BELL_LAMBDA_SWEEP,L10,180.0,1.0,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1459, ""01"": 224, ""10"": 226, ""11"": 91}",0.7295,0.0455,0.112,0.113,7
BELL_LAMBDA_SWEEP,L10,200.0,1.0,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1516, ""01"": 220, ""10"": 199, ""11"": 65}",0.758,0.0325,0.11,0.0995,7
T1,Z,0.0,,,2000,"{""1"": 1969, ""0"": 31}",0.0155,0.9845,0.0,0.0,8
T1,Z,8.333333333333334,,,2000,"{""1"": 1954, ""0"": 46}",0.023,0.977,0.0,0.0,8
T1,Z,16.666666666666668,,,2000,"{""1"": 1964, ""0"": 36}",0.018,0.982,0.0,0.0,8
T1,Z,25.0,,,2000,"{""1"": 1965, ""0"": 35}",0.0175,0.9825,0.0,0.0,8
T1,Z,33.333333333333336,,,2000,"{""1"": 1959, ""0"": 41}",0.0205,0.9795,0.0,0.0,8
T1,Z,41.66666666666667,,,2000,"{""1"": 1959, ""0"": 41}",0.0205,0.9795,0.0,0.0,8
T1,Z,50.0,,,2000,"{""1"": 1951, ""0"": 49}",0.0245,0.9755,0.0,0.0,8
T1,Z,60.0,,,2000,"{""1"": 1963, ""0"": 37}",0.0185,0.9815,0.0,0.0,8
T1,Z,80.0,,,2000,"{""1"": 1956, ""0"": 44}",0.022,0.978,0.0,0.0,8
T1,Z,100.0,,,2000,"{""1"": 1957, ""0"": 43}",0.0215,0.9785,0.0,0.0,8
T1,Z,120.0,,,2000,"{""0"": 42, ""1"": 1958}",0.021,0.979,0.0,0.0,8
T1,Z,140.0,,,2000,"{""1"": 1953, ""0"": 47}",0.0235,0.9765,0.0,0.0,8
T1,Z,160.0,,,2000,"{""1"": 1959, ""0"": 41}",0.0205,0.9795,0.0,0.0,8
T1,Z,180.0,,,2000,"{""1"": 1950, ""0"": 50}",0.025,0.975,0.0,0.0,8
T1,Z,200.0,,,2000,"{""1"": 1960, ""0"": 40}",0.02,0.98,0.0,0.0,8
RAMSEY_SINGLE,A,0.0,,,2000,"{""0"": 1963, ""1"": 37}",0.9815,0.0185,0.0,0.0,8
RAMSEY_SINGLE,A,8.333333333333334,,,2000,"{""0"": 1877, ""1"": 123}",0.9385,0.0615,0.0,0.0,8
RAMSEY_SINGLE,A,16.666666666666668,,,2000,"{""0"": 1784, ""1"": 216}",0.892,0.108,0.0,0.0,8
RAMSEY_SINGLE,A,25.0,,,2000,"{""0"": 1736, ""1"": 264}",0.868,0.132,0.0,0.0,8
RAMSEY_SINGLE,A,33.333333333333336,,,2000,"{""0"": 1670, ""1"": 330}",0.835,0.165,0.0,0.0,8
RAMSEY_SINGLE,A,41.66666666666667,,,2000,"{""0"": 1574, ""1"": 426}",0.787,0.213,0.0,0.0,8
RAMSEY_SINGLE,A,50.0,,,2000,"{""1"": 484, ""0"": 1516}",0.758,0.242,0.0,0.0,8
RAMSEY_SINGLE,A,60.0,,,2000,"{""0"": 1495, ""1"": 505}",0.7475,0.2525,0.0,0.0,8
RAMSEY_SINGLE,A,80.0,,,2000,"{""0"": 1376, ""1"": 624}",0.688,0.312,0.0,0.0,8
RAMSEY_SINGLE,A,100.0,,,2000,"{""1"": 703, ""0"": 1297}",0.6485,0.3515,0.0,0.0,8
RAMSEY_SINGLE,A,120.0,,,2000,"{""0"": 1241, ""1"": 759}",0.6205,0.3795,0.0,0.0,8
RAMSEY_SINGLE,A,140.0,,,2000,"{""0"": 1249, ""1"": 751}",0.6245,0.3755,0.0,0.0,8
RAMSEY_SINGLE,A,160.0,,,2000,"{""0"": 1181, ""1"": 819}",0.5905,0.4095,0.0,0.0,8
RAMSEY_SINGLE,A,180.0,,,2000,"{""0"": 1105, ""1"": 895}",0.5525,0.4475,0.0,0.0,8
RAMSEY_SINGLE,A,200.0,,,2000,"{""1"": 895, ""0"": 1105}",0.5525,0.4475,0.0,0.0,8
BELL_STRUCTURED,B,0.0,,,2000,"{""11"": 929, ""00"": 985, ""10"": 34, ""01"": 52}",0.4925,0.4645,0.026,0.017,8
BELL_STRUCTURED,B,8.333333333333334,,,2000,"{""11"": 731, ""01"": 225, ""00"": 852, ""10"": 192}",0.426,0.3655,0.1125,0.096,8
BELL_STRUCTURED,B,16.666666666666668,,,2000,"{""01"": 219, ""11"": 633, ""00"": 917, ""10"": 231}",0.4585,0.3165,0.1095,0.1155,8
BELL_STRUCTURED,B,25.0,,,2000,"{""00"": 928, ""10"": 249, ""01"": 283, ""11"": 540}",0.464,0.27,0.1415,0.1245,8
BELL_STRUCTURED,B,33.333333333333336,,,2000,"{""00"": 919, ""11"": 498, ""01"": 305, ""10"": 278}",0.4595,0.249,0.1525,0.139,8
BELL_STRUCTURED,B,41.66666666666667,,,2000,"{""00"": 984, ""01"": 305, ""10"": 321, ""11"": 390}",0.492,0.195,0.1525,0.1605,8
BELL_STRUCTURED,B,50.0,,,2000,"{""11"": 350, ""10"": 309, ""00"": 1040, ""01"": 301}",0.52,0.175,0.1505,0.1545,8
BELL_STRUCTURED,B,60.0,,,2000,"{""00"": 1036, ""11"": 306, ""10"": 350, ""01"": 308}",0.518,0.153,0.154,0.175,8
BELL_STRUCTURED,B,80.0,,,2000,"{""00"": 1168, ""10"": 285, ""01"": 331, ""11"": 216}",0.584,0.108,0.1655,0.1425,8
BELL_STRUCTURED,B,100.0,,,2000,"{""00"": 1229, ""10"": 277, ""11"": 175, ""01"": 319}",0.6145,0.0875,0.1595,0.1385,8
BELL_STRUCTURED,B,120.0,,,2000,"{""01"": 272, ""00"": 1316, ""10"": 290, ""11"": 122}",0.658,0.061,0.136,0.145,8
BELL_STRUCTURED,B,140.0,,,2000,"{""00"": 1383, ""10"": 265, ""01"": 262, ""11"": 90}",0.6915,0.045,0.131,0.1325,8
BELL_STRUCTURED,B,160.0,,,2000,"{""00"": 1435, ""10"": 237, ""01"": 245, ""11"": 83}",0.7175,0.0415,0.1225,0.1185,8
BELL_STRUCTURED,B,180.0,,,2000,"{""00"": 1479, ""10"": 229, ""01"": 210, ""11"": 82}",0.7395,0.041,0.105,0.1145,8
BELL_STRUCTURED,B,200.0,,,2000,"{""00"": 1535, ""10"": 215, ""01"": 172, ""11"": 78}",0.7675,0.039,0.086,0.1075,8
BELL_NOISE,C,0.0,,,2000,"{""11"": 928, ""00"": 962, ""10"": 46, ""01"": 64}",0.481,0.464,0.032,0.023,8
BELL_NOISE,C,8.333333333333334,,,2000,"{""11"": 918, ""00"": 850, ""10"": 142, ""01"": 90}",0.425,0.459,0.045,0.071,8
BELL_NOISE,C,16.666666666666668,,,2000,"{""01"": 773, ""10"": 859, ""00"": 170, ""11"": 198}",0.085,0.099,0.3865,0.4295,8
BELL_NOISE,C,25.0,,,2000,"{""10"": 785, ""01"": 769, ""00"": 258, ""11"": 188}",0.129,0.094,0.3845,0.3925,8
BELL_NOISE,C,33.333333333333336,,,2000,"{""01"": 375, ""11"": 648, ""00"": 775, ""10"": 202}",0.3875,0.324,0.1875,0.101,8
BELL_NOISE,C,41.66666666666667,,,2000,"{""00"": 367, ""10"": 648, ""01"": 737, ""11"": 248}",0.1835,0.124,0.3685,0.324,8
BELL_NOISE,C,50.0,,,2000,"{""01"": 629, ""00"": 428, ""10"": 699, ""11"": 244}",0.214,0.122,0.3145,0.3495,8
BELL_NOISE,C,60.0,,,2000,"{""10"": 343, ""01"": 389, ""00"": 569, ""11"": 699}",0.2845,0.3495,0.1945,0.1715,8
BELL_NOISE,C,80.0,,,2000,"{""01"": 641, ""00"": 400, ""10"": 542, ""11"": 417}",0.2,0.2085,0.3205,0.271,8
BELL_NOISE,C,100.0,,,2000,"{""01"": 653, ""10"": 490, ""11"": 550, ""00"": 307}",0.1535,0.275,0.3265,0.245,8
BELL_NOISE,C,120.0,,,2000,"{""01"": 513, ""00"": 575, ""11"": 554, ""10"": 358}",0.2875,0.277,0.2565,0.179,8
BELL_NOISE,C,140.0,,,2000,"{""11"": 419, ""10"": 583, ""00"": 527, ""01"": 471}",0.2635,0.2095,0.2355,0.2915,8
BELL_NOISE,C,160.0,,,2000,"{""01"": 724, ""11"": 398, ""00"": 558, ""10"": 320}",0.279,0.199,0.362,0.16,8
BELL_NOISE,C,180.0,,,2000,"{""10"": 300, ""00"": 456, ""01"": 796, ""11"": 448}",0.228,0.224,0.398,0.15,8
BELL_NOISE,C,200.0,,,2000,"{""01"": 233, ""00"": 112, ""11"": 1132, ""10"": 523}",0.056,0.566,0.1165,0.2615,8
BELL_LAMBDA_SWEEP,L00,0.0,0.0,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 961, ""11"": 959, ""10"": 37, ""01"": 43}",0.4805,0.4795,0.0215,0.0185,8
BELL_LAMBDA_SWEEP,L00,8.333333333333334,0.0,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 843, ""01"": 197, ""11"": 760, ""10"": 200}",0.4215,0.38,0.0985,0.1,8
BELL_LAMBDA_SWEEP,L00,16.666666666666668,0.0,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""01"": 260, ""11"": 607, ""00"": 898, ""10"": 235}",0.449,0.3035,0.13,0.1175,8
BELL_LAMBDA_SWEEP,L00,25.0,0.0,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""01"": 263, ""11"": 553, ""00"": 911, ""10"": 273}",0.4555,0.2765,0.1315,0.1365,8
BELL_LAMBDA_SWEEP,L00,33.333333333333336,0.0,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""11"": 480, ""00"": 962, ""10"": 267, ""01"": 291}",0.481,0.24,0.1455,0.1335,8
BELL_LAMBDA_SWEEP,L00,41.66666666666667,0.0,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 963, ""11"": 416, ""01"": 316, ""10"": 305}",0.4815,0.208,0.158,0.1525,8
BELL_LAMBDA_SWEEP,L00,50.0,0.0,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""10"": 310, ""01"": 337, ""11"": 356, ""00"": 997}",0.4985,0.178,0.1685,0.155,8
BELL_LAMBDA_SWEEP,L00,60.0,0.0,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""10"": 353, ""00"": 1008, ""01"": 321, ""11"": 318}",0.504,0.159,0.1605,0.1765,8
BELL_LAMBDA_SWEEP,L00,80.0,0.0,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1152, ""01"": 323, ""10"": 315, ""11"": 210}",0.576,0.105,0.1615,0.1575,8
BELL_LAMBDA_SWEEP,L00,100.0,0.0,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1255, ""01"": 290, ""10"": 288, ""11"": 167}",0.6275,0.0835,0.145,0.144,8
BELL_LAMBDA_SWEEP,L00,120.0,0.0,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""10"": 255, ""00"": 1346, ""01"": 269, ""11"": 130}",0.673,0.065,0.1345,0.1275,8
BELL_LAMBDA_SWEEP,L00,140.0,0.0,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1402, ""01"": 256, ""11"": 93, ""10"": 249}",0.701,0.0465,0.128,0.1245,8
BELL_LAMBDA_SWEEP,L00,160.0,0.0,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1432, ""01"": 230, ""10"": 254, ""11"": 84}",0.716,0.042,0.115,0.127,8
BELL_LAMBDA_SWEEP,L00,180.0,0.0,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""10"": 217, ""00"": 1499, ""01"": 205, ""11"": 79}",0.7495,0.0395,0.1025,0.1085,8
BELL_LAMBDA_SWEEP,L00,200.0,0.0,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1554, ""01"": 188, ""10"": 195, ""11"": 63}",0.777,0.0315,0.094,0.0975,8
BELL_LAMBDA_SWEEP,L01,0.0,0.1,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""11"": 959, ""00"": 961, ""10"": 40, ""01"": 40}",0.4805,0.4795,0.02,0.02,8
BELL_LAMBDA_SWEEP,L01,8.333333333333334,0.1,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 871, ""11"": 706, ""10"": 217, ""01"": 206}",0.4355,0.353,0.103,0.1085,8
BELL_LAMBDA_SWEEP,L01,16.666666666666668,0.1,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""10"": 252, ""00"": 887, ""11"": 633, ""01"": 228}",0.4435,0.3165,0.114,0.126,8
BELL_LAMBDA_SWEEP,L01,25.0,0.1,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 920, ""11"": 539, ""01"": 257, ""10"": 284}",0.46,0.2695,0.1285,0.142,8
BELL_LAMBDA_SWEEP,L01,33.333333333333336,0.1,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 931, ""01"": 286, ""11"": 477, ""10"": 306}",0.4655,0.2385,0.143,0.153,8
BELL_LAMBDA_SWEEP,L01,41.66666666666667,0.1,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 941, ""10"": 296, ""11"": 480, ""01"": 283}",0.4705,0.24,0.1415,0.148,8
BELL_LAMBDA_SWEEP,L01,50.0,0.1,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1029, ""11"": 367, ""01"": 327, ""10"": 277}",0.5145,0.1835,0.1635,0.1385,8
BELL_LAMBDA_SWEEP,L01,60.0,0.1,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""01"": 365, ""00"": 1053, ""10"": 308, ""11"": 274}",0.5265,0.137,0.1825,0.154,8
BELL_LAMBDA_SWEEP,L01,80.0,0.1,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1138, ""10"": 289, ""11"": 227, ""01"": 346}",0.569,0.1135,0.173,0.1445,8
BELL_LAMBDA_SWEEP,L01,100.0,0.1,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1229, ""11"": 163, ""10"": 304, ""01"": 304}",0.6145,0.0815,0.152,0.152,8
BELL_LAMBDA_SWEEP,L01,120.0,0.1,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1318, ""10"": 304, ""11"": 121, ""01"": 257}",0.659,0.0605,0.1285,0.152,8
BELL_LAMBDA_SWEEP,L01,140.0,0.1,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""10"": 273, ""00"": 1383, ""11"": 105, ""01"": 239}",0.6915,0.0525,0.1195,0.1365,8
BELL_LAMBDA_SWEEP,L01,160.0,0.1,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1453, ""10"": 200, ""01"": 252, ""11"": 95}",0.7265,0.0475,0.126,0.1,8
BELL_LAMBDA_SWEEP,L01,180.0,0.1,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""01"": 222, ""00"": 1503, ""11"": 59, ""10"": 216}",0.7515,0.0295,0.111,0.108,8
BELL_LAMBDA_SWEEP,L01,200.0,0.1,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1520, ""11"": 56, ""01"": 211, ""10"": 213}",0.76,0.028,0.1055,0.1065,8
BELL_LAMBDA_SWEEP,L02,0.0,0.2,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""11"": 962, ""00"": 961, ""10"": 44, ""01"": 33}",0.4805,0.481,0.0165,0.022,8
BELL_LAMBDA_SWEEP,L02,8.333333333333334,0.2,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""10"": 207, ""00"": 837, ""11"": 738, ""01"": 218}",0.4185,0.369,0.109,0.1035,8
