kind,delay_us,rounds,branch,shots,counts_json,p00,p11,p01,p10,rep
CLASSICAL_XBASIS,160.0,5,classical,2000,"{""00"": 488, ""01"": 494, ""10"": 514, ""11"": 504}",0.244,0.252,0.247,0.257,2
CLASSICAL_XBASIS,180.0,5,classical,2000,"{""11"": 495, ""01"": 495, ""10"": 509, ""00"": 501}",0.2505,0.2475,0.2475,0.2545,2
CLASSICAL_XBASIS,200.0,5,classical,2000,"{""11"": 475, ""10"": 521, ""01"": 453, ""00"": 551}",0.2755,0.2375,0.2265,0.2605,2
QUANTUM_ZBASIS,0.0,10,quantum,2000,"{""01"": 166, ""11"": 780, ""00"": 883, ""10"": 171}",0.4415,0.39,0.083,0.0855,2
QUANTUM_ZBASIS,8.333333333333334,10,quantum,2000,"{""11"": 690, ""00"": 882, ""10"": 210, ""01"": 218}",0.441,0.345,0.109,0.105,2
QUANTUM_ZBASIS,16.666666666666668,10,quantum,2000,"{""00"": 872, ""11"": 644, ""01"": 254, ""10"": 230}",0.436,0.322,0.127,0.115,2
QUANTUM_ZBASIS,25.0,10,quantum,2000,"{""01"": 297, ""00"": 879, ""11"": 536, ""10"": 288}",0.4395,0.268,0.1485,0.144,2
QUANTUM_ZBASIS,33.333333333333336,10,quantum,2000,"{""00"": 994, ""11"": 423, ""10"": 279, ""01"": 304}",0.497,0.2115,0.152,0.1395,2
QUANTUM_ZBASIS,41.66666666666667,10,quantum,2000,"{""00"": 965, ""01"": 304, ""11"": 407, ""10"": 324}",0.4825,0.2035,0.152,0.162,2
QUANTUM_ZBASIS,50.0,10,quantum,2000,"{""11"": 357, ""00"": 1019, ""01"": 313, ""10"": 311}",0.5095,0.1785,0.1565,0.1555,2
QUANTUM_ZBASIS,60.0,10,quantum,2000,"{""00"": 1075, ""01"": 307, ""10"": 331, ""11"": 287}",0.5375,0.1435,0.1535,0.1655,2
QUANTUM_ZBASIS,80.0,10,quantum,2000,"{""00"": 1194, ""10"": 300, ""11"": 199, ""01"": 307}",0.597,0.0995,0.1535,0.15,2
QUANTUM_ZBASIS,100.0,10,quantum,2000,"{""00"": 1243, ""10"": 308, ""01"": 313, ""11"": 136}",0.6215,0.068,0.1565,0.154,2
QUANTUM_ZBASIS,120.0,10,quantum,2000,"{""00"": 1321, ""10"": 259, ""01"": 279, ""11"": 141}",0.6605,0.0705,0.1395,0.1295,2
QUANTUM_ZBASIS,140.0,10,quantum,2000,"{""00"": 1418, ""01"": 247, ""10"": 247, ""11"": 88}",0.709,0.044,0.1235,0.1235,2
QUANTUM_ZBASIS,160.0,10,quantum,2000,"{""00"": 1449, ""01"": 226, ""11"": 82, ""10"": 243}",0.7245,0.041,0.113,0.1215,2
QUANTUM_ZBASIS,180.0,10,quantum,2000,"{""00"": 1503, ""10"": 223, ""01"": 206, ""11"": 68}",0.7515,0.034,0.103,0.1115,2
QUANTUM_ZBASIS,200.0,10,quantum,2000,"{""00"": 1577, ""01"": 186, ""10"": 194, ""11"": 43}",0.7885,0.0215,0.093,0.097,2
CLASSICAL_ZBASIS,0.0,10,classical,2000,"{""11"": 1514, ""10"": 177, ""00"": 130, ""01"": 179}",0.065,0.757,0.0895,0.0885,2
CLASSICAL_ZBASIS,8.333333333333334,10,classical,2000,"{""11"": 1350, ""01"": 259, ""00"": 147, ""10"": 244}",0.0735,0.675,0.1295,0.122,2
CLASSICAL_ZBASIS,16.666666666666668,10,classical,2000,"{""00"": 1567, ""01"": 141, ""10"": 177, ""11"": 115}",0.7835,0.0575,0.0705,0.0885,2
CLASSICAL_ZBASIS,25.0,10,classical,2000,"{""00"": 261, ""11"": 957, ""10"": 372, ""01"": 410}",0.1305,0.4785,0.205,0.186,2
CLASSICAL_ZBASIS,33.333333333333336,10,classical,2000,"{""00"": 1586, ""11"": 99, ""10"": 157, ""01"": 158}",0.793,0.0495,0.079,0.0785,2
CLASSICAL_ZBASIS,41.66666666666667,10,classical,2000,"{""01"": 444, ""10"": 453, ""11"": 702, ""00"": 401}",0.2005,0.351,0.222,0.2265,2
CLASSICAL_ZBASIS,50.0,10,classical,2000,"{""10"": 158, ""01"": 158, ""00"": 1601, ""11"": 83}",0.8005,0.0415,0.079,0.079,2
CLASSICAL_ZBASIS,60.0,10,classical,2000,"{""11"": 517, ""10"": 494, ""01"": 455, ""00"": 534}",0.267,0.2585,0.2275,0.247,2
CLASSICAL_ZBASIS,80.0,10,classical,2000,"{""00"": 653, ""11"": 354, ""01"": 480, ""10"": 513}",0.3265,0.177,0.24,0.2565,2
CLASSICAL_ZBASIS,100.0,10,classical,2000,"{""11"": 278, ""00"": 826, ""01"": 450, ""10"": 446}",0.413,0.139,0.225,0.223,2
CLASSICAL_ZBASIS,120.0,10,classical,2000,"{""00"": 1712, ""01"": 118, ""10"": 123, ""11"": 47}",0.856,0.0235,0.059,0.0615,2
CLASSICAL_ZBASIS,140.0,10,classical,2000,"{""00"": 1720, ""01"": 108, ""10"": 135, ""11"": 37}",0.86,0.0185,0.054,0.0675,2
CLASSICAL_ZBASIS,160.0,10,classical,2000,"{""00"": 1262, ""11"": 91, ""10"": 324, ""01"": 323}",0.631,0.0455,0.1615,0.162,2
CLASSICAL_ZBASIS,180.0,10,classical,2000,"{""00"": 1289, ""01"": 312, ""10"": 327, ""11"": 72}",0.6445,0.036,0.156,0.1635,2
CLASSICAL_ZBASIS,200.0,10,classical,2000,"{""01"": 260, ""00"": 1378, ""10"": 309, ""11"": 53}",0.689,0.0265,0.13,0.1545,2
QUANTUM_XBASIS,0.0,10,quantum,2000,"{""10"": 167, ""00"": 815, ""11"": 847, ""01"": 171}",0.4075,0.4235,0.0855,0.0835,2
QUANTUM_XBASIS,8.333333333333334,10,quantum,2000,"{""11"": 799, ""00"": 770, ""01"": 208, ""10"": 223}",0.385,0.3995,0.104,0.1115,2
QUANTUM_XBASIS,16.666666666666668,10,quantum,2000,"{""10"": 268, ""11"": 713, ""01"": 255, ""00"": 764}",0.382,0.3565,0.1275,0.134,2
QUANTUM_XBASIS,25.0,10,quantum,2000,"{""10"": 314, ""00"": 737, ""11"": 646, ""01"": 303}",0.3685,0.323,0.1515,0.157,2
QUANTUM_XBASIS,33.333333333333336,10,quantum,2000,"{""00"": 676, ""01"": 337, ""11"": 666, ""10"": 321}",0.338,0.333,0.1685,0.1605,2
QUANTUM_XBASIS,41.66666666666667,10,quantum,2000,"{""11"": 636, ""00"": 637, ""01"": 368, ""10"": 359}",0.3185,0.318,0.184,0.1795,2
QUANTUM_XBASIS,50.0,10,quantum,2000,"{""00"": 592, ""10"": 414, ""11"": 602, ""01"": 392}",0.296,0.301,0.196,0.207,2
QUANTUM_XBASIS,60.0,10,quantum,2000,"{""00"": 569, ""01"": 426, ""11"": 600, ""10"": 405}",0.2845,0.3,0.213,0.2025,2
QUANTUM_XBASIS,80.0,10,quantum,2000,"{""00"": 546, ""10"": 475, ""11"": 544, ""01"": 435}",0.273,0.272,0.2175,0.2375,2
QUANTUM_XBASIS,100.0,10,quantum,2000,"{""01"": 476, ""10"": 504, ""11"": 543, ""00"": 477}",0.2385,0.2715,0.238,0.252,2
QUANTUM_XBASIS,120.0,10,quantum,2000,"{""11"": 559, ""00"": 509, ""10"": 490, ""01"": 442}",0.2545,0.2795,0.221,0.245,2
QUANTUM_XBASIS,140.0,10,quantum,2000,"{""11"": 499, ""00"": 521, ""10"": 513, ""01"": 467}",0.2605,0.2495,0.2335,0.2565,2
QUANTUM_XBASIS,160.0,10,quantum,2000,"{""10"": 476, ""11"": 490, ""00"": 528, ""01"": 506}",0.264,0.245,0.253,0.238,2
QUANTUM_XBASIS,180.0,10,quantum,2000,"{""11"": 507, ""10"": 475, ""00"": 521, ""01"": 497}",0.2605,0.2535,0.2485,0.2375,2
QUANTUM_XBASIS,200.0,10,quantum,2000,"{""11"": 469, ""00"": 494, ""01"": 530, ""10"": 507}",0.247,0.2345,0.265,0.2535,2
CLASSICAL_XBASIS,0.0,10,classical,2000,"{""11"": 509, ""10"": 518, ""01"": 476, ""00"": 497}",0.2485,0.2545,0.238,0.259,2
CLASSICAL_XBASIS,8.333333333333334,10,classical,2000,"{""11"": 512, ""01"": 538, ""10"": 490, ""00"": 460}",0.23,0.256,0.269,0.245,2
CLASSICAL_XBASIS,16.666666666666668,10,classical,2000,"{""01"": 495, ""11"": 486, ""00"": 499, ""10"": 520}",0.2495,0.243,0.2475,0.26,2
CLASSICAL_XBASIS,25.0,10,classical,2000,"{""11"": 484, ""01"": 510, ""00"": 496, ""10"": 510}",0.248,0.242,0.255,0.255,2
CLASSICAL_XBASIS,33.333333333333336,10,classical,2000,"{""01"": 499, ""11"": 524, ""10"": 498, ""00"": 479}",0.2395,0.262,0.2495,0.249,2
CLASSICAL_XBASIS,41.66666666666667,10,classical,2000,"{""10"": 490, ""11"": 489, ""01"": 502, ""00"": 519}",0.2595,0.2445,0.251,0.245,2
CLASSICAL_XBASIS,50.0,10,classical,2000,"{""11"": 482, ""00"": 533, ""01"": 487, ""10"": 498}",0.2665,0.241,0.2435,0.249,2
CLASSICAL_XBASIS,60.0,10,classical,2000,"{""01"": 493, ""10"": 488, ""00"": 518, ""11"": 501}",0.259,0.2505,0.2465,0.244,2
CLASSICAL_XBASIS,80.0,10,classical,2000,"{""10"": 527, ""01"": 490, ""00"": 502, ""11"": 481}",0.251,0.2405,0.245,0.2635,2
CLASSICAL_XBASIS,100.0,10,classical,2000,"{""00"": 528, ""10"": 489, ""11"": 489, ""01"": 494}",0.264,0.2445,0.247,0.2445,2
CLASSICAL_XBASIS,120.0,10,classical,2000,"{""10"": 480, ""00"": 537, ""01"": 506, ""11"": 477}",0.2685,0.2385,0.253,0.24,2
CLASSICAL_XBASIS,140.0,10,classical,2000,"{""10"": 526, ""01"": 511, ""11"": 500, ""00"": 463}",0.2315,0.25,0.2555,0.263,2
CLASSICAL_XBASIS,160.0,10,classical,2000,"{""10"": 532, ""11"": 463, ""00"": 504, ""01"": 501}",0.252,0.2315,0.2505,0.266,2
CLASSICAL_XBASIS,180.0,10,classical,2000,"{""10"": 537, ""00"": 477, ""01"": 491, ""11"": 495}",0.2385,0.2475,0.2455,0.2685,2
CLASSICAL_XBASIS,200.0,10,classical,2000,"{""01"": 513, ""00"": 494, ""11"": 486, ""10"": 507}",0.247,0.243,0.2565,0.2535,2
QUANTUM_ZBASIS,0.0,2,quantum,2000,"{""00"": 895, ""11"": 937, ""10"": 97, ""01"": 71}",0.4475,0.4685,0.0355,0.0485,3
QUANTUM_ZBASIS,8.333333333333334,2,quantum,2000,"{""11"": 776, ""00"": 958, ""01"": 137, ""10"": 129}",0.479,0.388,0.0685,0.0645,3
QUANTUM_ZBASIS,16.666666666666668,2,quantum,2000,"{""00"": 965, ""10"": 176, ""11"": 682, ""01"": 177}",0.4825,0.341,0.0885,0.088,3
QUANTUM_ZBASIS,25.0,2,quantum,2000,"{""11"": 596, ""00"": 946, ""01"": 230, ""10"": 228}",0.473,0.298,0.115,0.114,3
QUANTUM_ZBASIS,33.333333333333336,2,quantum,2000,"{""00"": 1060, ""11"": 473, ""10"": 250, ""01"": 217}",0.53,0.2365,0.1085,0.125,3
QUANTUM_ZBASIS,41.66666666666667,2,quantum,2000,"{""11"": 413, ""10"": 252, ""00"": 1075, ""01"": 260}",0.5375,0.2065,0.13,0.126,3
QUANTUM_ZBASIS,50.0,2,quantum,2000,"{""11"": 357, ""10"": 267, ""00"": 1112, ""01"": 264}",0.556,0.1785,0.132,0.1335,3
QUANTUM_ZBASIS,60.0,2,quantum,2000,"{""01"": 279, ""10"": 260, ""00"": 1142, ""11"": 319}",0.571,0.1595,0.1395,0.13,3
QUANTUM_ZBASIS,80.0,2,quantum,2000,"{""00"": 1208, ""01"": 307, ""11"": 195, ""10"": 290}",0.604,0.0975,0.1535,0.145,3
QUANTUM_ZBASIS,100.0,2,quantum,2000,"{""00"": 1345, ""01"": 245, ""11"": 148, ""10"": 262}",0.6725,0.074,0.1225,0.131,3
QUANTUM_ZBASIS,120.0,2,quantum,2000,"{""00"": 1463, ""01"": 213, ""10"": 218, ""11"": 106}",0.7315,0.053,0.1065,0.109,3
QUANTUM_ZBASIS,140.0,2,quantum,2000,"{""11"": 61, ""00"": 1490, ""10"": 227, ""01"": 222}",0.745,0.0305,0.111,0.1135,3
QUANTUM_ZBASIS,160.0,2,quantum,2000,"{""00"": 1558, ""10"": 201, ""01"": 186, ""11"": 55}",0.779,0.0275,0.093,0.1005,3
QUANTUM_ZBASIS,180.0,2,quantum,2000,"{""00"": 1631, ""01"": 169, ""10"": 168, ""11"": 32}",0.8155,0.016,0.0845,0.084,3
QUANTUM_ZBASIS,200.0,2,quantum,2000,"{""10"": 146, ""00"": 1668, ""01"": 154, ""11"": 32}",0.834,0.016,0.077,0.073,3
CLASSICAL_ZBASIS,0.0,2,classical,2000,"{""00"": 1818, ""11"": 33, ""10"": 77, ""01"": 72}",0.909,0.0165,0.036,0.0385,3
CLASSICAL_ZBASIS,8.333333333333334,2,classical,2000,"{""11"": 1579, ""10"": 191, ""01"": 189, ""00"": 41}",0.0205,0.7895,0.0945,0.0955,3
CLASSICAL_ZBASIS,16.666666666666668,2,classical,2000,"{""11"": 1303, ""10"": 310, ""01"": 281, ""00"": 106}",0.053,0.6515,0.1405,0.155,3
CLASSICAL_ZBASIS,25.0,2,classical,2000,"{""00"": 1826, ""10"": 65, ""11"": 26, ""01"": 83}",0.913,0.013,0.0415,0.0325,3
CLASSICAL_ZBASIS,33.333333333333336,2,classical,2000,"{""10"": 400, ""11"": 981, ""00"": 223, ""01"": 396}",0.1115,0.4905,0.198,0.2,3
CLASSICAL_ZBASIS,41.66666666666667,2,classical,2000,"{""10"": 447, ""01"": 464, ""11"": 807, ""00"": 282}",0.141,0.4035,0.232,0.2235,3
CLASSICAL_ZBASIS,50.0,2,classical,2000,"{""00"": 1881, ""10"": 64, ""01"": 46, ""11"": 9}",0.9405,0.0045,0.023,0.032,3
CLASSICAL_ZBASIS,60.0,2,classical,2000,"{""10"": 471, ""00"": 462, ""11"": 560, ""01"": 507}",0.231,0.28,0.2535,0.2355,3
CLASSICAL_ZBASIS,80.0,2,classical,2000,"{""00"": 1854, ""01"": 61, ""10"": 74, ""11"": 11}",0.927,0.0055,0.0305,0.037,3
CLASSICAL_ZBASIS,100.0,2,classical,2000,"{""00"": 1846, ""01"": 73, ""10"": 71, ""11"": 10}",0.923,0.005,0.0365,0.0355,3
CLASSICAL_ZBASIS,120.0,2,classical,2000,"{""00"": 1867, ""01"": 51, ""10"": 70, ""11"": 12}",0.9335,0.006,0.0255,0.035,3
CLASSICAL_ZBASIS,140.0,2,classical,2000,"{""11"": 129, ""00"": 1107, ""01"": 377, ""10"": 387}",0.5535,0.0645,0.1885,0.1935,3
CLASSICAL_ZBASIS,160.0,2,classical,2000,"{""00"": 1907, ""01"": 42, ""10"": 45, ""11"": 6}",0.9535,0.003,0.021,0.0225,3
CLASSICAL_ZBASIS,180.0,2,classical,2000,"{""00"": 1363, ""01"": 289, ""10"": 283, ""11"": 65}",0.6815,0.0325,0.1445,0.1415,3
CLASSICAL_ZBASIS,200.0,2,classical,2000,"{""00"": 1879, ""01"": 59, ""10"": 61, ""11"": 1}",0.9395,0.0005,0.0295,0.0305,3
QUANTUM_XBASIS,0.0,2,quantum,2000,"{""11"": 938, ""00"": 914, ""10"": 67, ""01"": 81}",0.457,0.469,0.0405,0.0335,3
QUANTUM_XBASIS,8.333333333333334,2,quantum,2000,"{""00"": 854, ""11"": 854, ""01"": 150, ""10"": 142}",0.427,0.427,0.075,0.071,3
QUANTUM_XBASIS,16.666666666666668,2,quantum,2000,"{""11"": 799, ""00"": 805, ""01"": 196, ""10"": 200}",0.4025,0.3995,0.098,0.1,3
QUANTUM_XBASIS,25.0,2,quantum,2000,"{""00"": 753, ""01"": 239, ""11"": 739, ""10"": 269}",0.3765,0.3695,0.1195,0.1345,3
QUANTUM_XBASIS,33.333333333333336,2,quantum,2000,"{""11"": 680, ""01"": 301, ""00"": 731, ""10"": 288}",0.3655,0.34,0.1505,0.144,3
QUANTUM_XBASIS,41.66666666666667,2,quantum,2000,"{""11"": 663, ""01"": 335, ""00"": 676, ""10"": 326}",0.338,0.3315,0.1675,0.163,3
QUANTUM_XBASIS,50.0,2,quantum,2000,"{""00"": 626, ""11"": 652, ""10"": 391, ""01"": 331}",0.313,0.326,0.1655,0.1955,3
QUANTUM_XBASIS,60.0,2,quantum,2000,"{""10"": 405, ""01"": 388, ""11"": 615, ""00"": 592}",0.296,0.3075,0.194,0.2025,3
QUANTUM_XBASIS,80.0,2,quantum,2000,"{""11"": 541, ""10"": 461, ""00"": 568, ""01"": 430}",0.284,0.2705,0.215,0.2305,3
QUANTUM_XBASIS,100.0,2,quantum,2000,"{""10"": 485, ""00"": 520, ""11"": 571, ""01"": 424}",0.26,0.2855,0.212,0.2425,3
QUANTUM_XBASIS,120.0,2,quantum,2000,"{""11"": 523, ""00"": 549, ""10"": 486, ""01"": 442}",0.2745,0.2615,0.221,0.243,3
QUANTUM_XBASIS,140.0,2,quantum,2000,"{""11"": 513, ""10"": 494, ""01"": 480, ""00"": 513}",0.2565,0.2565,0.24,0.247,3
QUANTUM_XBASIS,160.0,2,quantum,2000,"{""10"": 471, ""01"": 489, ""11"": 558, ""00"": 482}",0.241,0.279,0.2445,0.2355,3
QUANTUM_XBASIS,180.0,2,quantum,2000,"{""01"": 489, ""10"": 491, ""11"": 517, ""00"": 503}",0.2515,0.2585,0.2445,0.2455,3
QUANTUM_XBASIS,200.0,2,quantum,2000,"{""11"": 520, ""10"": 481, ""01"": 489, ""00"": 510}",0.255,0.26,0.2445,0.2405,3
CLASSICAL_XBASIS,0.0,2,classical,2000,"{""11"": 481, ""01"": 506, ""00"": 508, ""10"": 505}",0.254,0.2405,0.253,0.2525,3
CLASSICAL_XBASIS,8.333333333333334,2,classical,2000,"{""10"": 511, ""00"": 516, ""11"": 461, ""01"": 512}",0.258,0.2305,0.256,0.2555,3
CLASSICAL_XBASIS,16.666666666666668,2,classical,2000,"{""01"": 479, ""11"": 512, ""10"": 492, ""00"": 517}",0.2585,0.256,0.2395,0.246,3
CLASSICAL_XBASIS,25.0,2,classical,2000,"{""00"": 517, ""01"": 494, ""11"": 500, ""10"": 489}",0.2585,0.25,0.247,0.2445,3
CLASSICAL_XBASIS,33.333333333333336,2,classical,2000,"{""10"": 542, ""00"": 489, ""01"": 485, ""11"": 484}",0.2445,0.242,0.2425,0.271,3
CLASSICAL_XBASIS,41.66666666666667,2,classical,2000,"{""10"": 556, ""01"": 480, ""00"": 472, ""11"": 492}",0.236,0.246,0.24,0.278,3
CLASSICAL_XBASIS,50.0,2,classical,2000,"{""01"": 493, ""10"": 499, ""00"": 489, ""11"": 519}",0.2445,0.2595,0.2465,0.2495,3
CLASSICAL_XBASIS,60.0,2,classical,2000,"{""01"": 503, ""10"": 501, ""11"": 494, ""00"": 502}",0.251,0.247,0.2515,0.2505,3
CLASSICAL_XBASIS,80.0,2,classical,2000,"{""00"": 487, ""10"": 513, ""01"": 489, ""11"": 511}",0.2435,0.2555,0.2445,0.2565,3
CLASSICAL_XBASIS,100.0,2,classical,2000,"{""01"": 510, ""00"": 517, ""11"": 478, ""10"": 495}",0.2585,0.239,0.255,0.2475,3
CLASSICAL_XBASIS,120.0,2,classical,2000,"{""10"": 493, ""11"": 505, ""00"": 534, ""01"": 468}",0.267,0.2525,0.234,0.2465,3
CLASSICAL_XBASIS,140.0,2,classical,2000,"{""00"": 489, ""11"": 495, ""01"": 495, ""10"": 521}",0.2445,0.2475,0.2475,0.2605,3
CLASSICAL_XBASIS,160.0,2,classical,2000,"{""01"": 482, ""10"": 475, ""11"": 531, ""00"": 512}",0.256,0.2655,0.241,0.2375,3
CLASSICAL_XBASIS,180.0,2,classical,2000,"{""00"": 502, ""11"": 494, ""01"": 514, ""10"": 490}",0.251,0.247,0.257,0.245,3
CLASSICAL_XBASIS,200.0,2,classical,2000,"{""01"": 535, ""00"": 515, ""10"": 479, ""11"": 471}",0.2575,0.2355,0.2675,0.2395,3
QUANTUM_ZBASIS,0.0,5,quantum,2000,"{""11"": 896, ""00"": 901, ""01"": 102, ""10"": 101}",0.4505,0.448,0.051,0.0505,3
QUANTUM_ZBASIS,8.333333333333334,5,quantum,2000,"{""00"": 873, ""01"": 164, ""11"": 785, ""10"": 178}",0.4365,0.3925,0.082,0.089,3
QUANTUM_ZBASIS,16.666666666666668,5,quantum,2000,"{""00"": 916, ""11"": 638, ""01"": 212, ""10"": 234}",0.458,0.319,0.106,0.117,3
QUANTUM_ZBASIS,25.0,5,quantum,2000,"{""00"": 938, ""10"": 252, ""11"": 557, ""01"": 253}",0.469,0.2785,0.1265,0.126,3
QUANTUM_ZBASIS,33.333333333333336,5,quantum,2000,"{""11"": 497, ""01"": 255, ""00"": 969, ""10"": 279}",0.4845,0.2485,0.1275,0.1395,3
QUANTUM_ZBASIS,41.66666666666667,5,quantum,2000,"{""00"": 1071, ""11"": 390, ""10"": 263, ""01"": 276}",0.5355,0.195,0.138,0.1315,3
QUANTUM_ZBASIS,50.0,5,quantum,2000,"{""00"": 1040, ""01"": 287, ""10"": 285, ""11"": 388}",0.52,0.194,0.1435,0.1425,3
QUANTUM_ZBASIS,60.0,5,quantum,2000,"{""11"": 309, ""01"": 300, ""00"": 1095, ""10"": 296}",0.5475,0.1545,0.15,0.148,3
QUANTUM_ZBASIS,80.0,5,quantum,2000,"{""01"": 290, ""11"": 196, ""10"": 287, ""00"": 1227}",0.6135,0.098,0.145,0.1435,3
QUANTUM_ZBASIS,100.0,5,quantum,2000,"{""10"": 256, ""00"": 1354, ""11"": 150, ""01"": 240}",0.677,0.075,0.12,0.128,3
QUANTUM_ZBASIS,120.0,5,quantum,2000,"{""10"": 249, ""01"": 245, ""00"": 1397, ""11"": 109}",0.6985,0.0545,0.1225,0.1245,3
QUANTUM_ZBASIS,140.0,5,quantum,2000,"{""00"": 1484, ""10"": 231, ""01"": 211, ""11"": 74}",0.742,0.037,0.1055,0.1155,3
QUANTUM_ZBASIS,160.0,5,quantum,2000,"{""00"": 1561, ""10"": 182, ""01"": 208, ""11"": 49}",0.7805,0.0245,0.104,0.091,3
QUANTUM_ZBASIS,180.0,5,quantum,2000,"{""00"": 1564, ""01"": 193, ""10"": 201, ""11"": 42}",0.782,0.021,0.0965,0.1005,3
QUANTUM_ZBASIS,200.0,5,quantum,2000,"{""00"": 1625, ""01"": 184, ""10"": 161, ""11"": 30}",0.8125,0.015,0.092,0.0805,3
CLASSICAL_ZBASIS,0.0,5,classical,2000,"{""00"": 1723, ""11"": 83, ""01"": 98, ""10"": 96}",0.8615,0.0415,0.049,0.048,3
CLASSICAL_ZBASIS,8.333333333333334,5,classical,2000,"{""11"": 1485, ""10"": 212, ""00"": 90, ""01"": 213}",0.045,0.7425,0.1065,0.106,3
CLASSICAL_ZBASIS,16.666666666666668,5,classical,2000,"{""11"": 46, ""00"": 1722, ""10"": 128, ""01"": 104}",0.861,0.023,0.052,0.064,3
CLASSICAL_ZBASIS,25.0,5,classical,2000,"{""00"": 1725, ""01"": 101, ""10"": 123, ""11"": 51}",0.8625,0.0255,0.0505,0.0615,3
CLASSICAL_ZBASIS,33.333333333333336,5,classical,2000,"{""11"": 911, ""00"": 243, ""01"": 424, ""10"": 422}",0.1215,0.4555,0.212,0.211,3
CLASSICAL_ZBASIS,41.66666666666667,5,classical,2000,"{""00"": 1761, ""11"": 39, ""01"": 104, ""10"": 96}",0.8805,0.0195,0.052,0.048,3
CLASSICAL_ZBASIS,50.0,5,classical,2000,"{""10"": 508, ""00"": 347, ""01"": 517, ""11"": 628}",0.1735,0.314,0.2585,0.254,3
CLASSICAL_ZBASIS,60.0,5,classical,2000,"{""00"": 1753, ""10"": 100, ""11"": 40, ""01"": 107}",0.8765,0.02,0.0535,0.05,3
CLASSICAL_ZBASIS,80.0,5,classical,2000,"{""01"": 470, ""00"": 625, ""10"": 505, ""11"": 400}",0.3125,0.2,0.235,0.2525,3
CLASSICAL_ZBASIS,100.0,5,classical,2000,"{""00"": 1807, ""10"": 83, ""11"": 27, ""01"": 83}",0.9035,0.0135,0.0415,0.0415,3
CLASSICAL_ZBASIS,120.0,5,classical,2000,"{""00"": 982, ""10"": 405, ""01"": 434, ""11"": 179}",0.491,0.0895,0.217,0.2025,3
CLASSICAL_ZBASIS,140.0,5,classical,2000,"{""00"": 1117, ""01"": 375, ""10"": 370, ""11"": 138}",0.5585,0.069,0.1875,0.185,3
CLASSICAL_ZBASIS,160.0,5,classical,2000,"{""00"": 1818, ""10"": 85, ""01"": 85, ""11"": 12}",0.909,0.006,0.0425,0.0425,3
CLASSICAL_ZBASIS,180.0,5,classical,2000,"{""00"": 1312, ""10"": 322, ""01"": 304, ""11"": 62}",0.656,0.031,0.152,0.161,3
CLASSICAL_ZBASIS,200.0,5,classical,2000,"{""00"": 1829, ""10"": 81, ""01"": 80, ""11"": 10}",0.9145,0.005,0.04,0.0405,3
QUANTUM_XBASIS,0.0,5,quantum,2000,"{""11"": 929, ""01"": 112, ""00"": 855, ""10"": 104}",0.4275,0.4645,0.056,0.052,3
QUANTUM_XBASIS,8.333333333333334,5,quantum,2000,"{""11"": 818, ""01"": 177, ""00"": 836, ""10"": 169}",0.418,0.409,0.0885,0.0845,3
QUANTUM_XBASIS,16.666666666666668,5,quantum,2000,"{""00"": 745, ""11"": 796, ""01"": 224, ""10"": 235}",0.3725,0.398,0.112,0.1175,3
QUANTUM_XBASIS,25.0,5,quantum,2000,"{""00"": 674, ""11"": 730, ""10"": 288, ""01"": 308}",0.337,0.365,0.154,0.144,3
QUANTUM_XBASIS,33.333333333333336,5,quantum,2000,"{""11"": 702, ""01"": 341, ""00"": 653, ""10"": 304}",0.3265,0.351,0.1705,0.152,3
QUANTUM_XBASIS,41.66666666666667,5,quantum,2000,"{""11"": 702, ""01"": 332, ""00"": 629, ""10"": 337}",0.3145,0.351,0.166,0.1685,3
QUANTUM_XBASIS,50.0,5,quantum,2000,"{""10"": 380, ""11"": 658, ""00"": 608, ""01"": 354}",0.304,0.329,0.177,0.19,3
QUANTUM_XBASIS,60.0,5,quantum,2000,"{""01"": 384, ""11"": 581, ""00"": 628, ""10"": 407}",0.314,0.2905,0.192,0.2035,3
QUANTUM_XBASIS,80.0,5,quantum,2000,"{""00"": 568, ""11"": 580, ""10"": 414, ""01"": 438}",0.284,0.29,0.219,0.207,3
QUANTUM_XBASIS,100.0,5,quantum,2000,"{""00"": 513, ""10"": 491, ""11"": 511, ""01"": 485}",0.2565,0.2555,0.2425,0.2455,3
QUANTUM_XBASIS,120.0,5,quantum,2000,"{""11"": 494, ""00"": 532, ""10"": 484, ""01"": 490}",0.266,0.247,0.245,0.242,3
QUANTUM_XBASIS,140.0,5,quantum,2000,"{""01"": 485, ""11"": 511, ""00"": 516, ""10"": 488}",0.258,0.2555,0.2425,0.244,3
QUANTUM_XBASIS,160.0,5,quantum,2000,"{""11"": 522, ""00"": 511, ""01"": 450, ""10"": 517}",0.2555,0.261,0.225,0.2585,3
QUANTUM_XBASIS,180.0,5,quantum,2000,"{""00"": 485, ""11"": 524, ""01"": 482, ""10"": 509}",0.2425,0.262,0.241,0.2545,3
QUANTUM_XBASIS,200.0,5,quantum,2000,"{""01"": 487, ""11"": 552, ""00"": 501, ""10"": 460}",0.2505,0.276,0.2435,0.23,3
CLASSICAL_XBASIS,0.0,5,classical,2000,"{""00"": 525, ""01"": 521, ""10"": 473, ""11"": 481}",0.2625,0.2405,0.2605,0.2365,3
CLASSICAL_XBASIS,8.333333333333334,5,classical,2000,"{""10"": 475, ""01"": 474, ""11"": 515, ""00"": 536}",0.268,0.2575,0.237,0.2375,3
