timestamp,backend,blind,kind,rep,delay_us,lambda,shots,counts_json,p00,p01,p10,p11,mutual_info_bits,shannon_entropy_bits,structured_dynamic_supported
1770474019,aer_simulator,L04,BELL_DETERMINISTIC,0,13.333333333333334,0.1,4000,"{""01"": 266, ""11"": 1715, ""00"": 1853, ""10"": 166}",0.46325,0.0665,0.0415,0.42875,0.5087012604319758,1.48867837745868,False
1770474019,aer_simulator,L03,BELL_DETERMINISTIC,0,13.333333333333334,0.4,4000,"{""00"": 1966, ""11"": 1632, ""10"": 195, ""01"": 207}",0.4915,0.05175,0.04875,0.408,0.5250018287836618,1.4649145437754378,False
1770474019,aer_simulator,L10,BELL_DETERMINISTIC,0,13.333333333333334,0.30000000000000004,4000,"{""00"": 1723, ""11"": 1896, ""10"": 233, ""01"": 148}",0.43075,0.037,0.05825,0.474,0.5478334364167643,1.4488143329135328,False
1770474019,aer_simulator,L01,BELL_DETERMINISTIC,0,6.666666666666667,0.2,4000,"{""00"": 1877, ""11"": 1919, ""10"": 99, ""01"": 105}",0.46925,0.02625,0.02475,0.47975,0.7093235331437007,1.2905141603822596,False
1770474019,aer_simulator,A,RAMSEY_SINGLE,0,200.0,nan,4000,"{""1"": 1802, ""0"": 2198}",nan,nan,nan,nan,nan,nan,False
1770474019,aer_simulator,C,BELL_NOISE,0,26.666666666666668,nan,4000,"{""01"": 1575, ""10"": 1702, ""00"": 482, ""11"": 241}",0.1205,0.39375,0.4255,0.06025,0.3272407054630764,1.6660591731592544,False
1770474019,aer_simulator,Z,T1,0,40.0,nan,4000,"{""1"": 4000}",nan,nan,nan,nan,nan,nan,False
1770474019,aer_simulator,L04,BELL_DETERMINISTIC,0,177.14285714285714,0.1,4000,"{""10"": 978, ""01"": 899, ""00"": 1735, ""11"": 388}",0.43375,0.22475,0.2445,0.097,0.002465002279978576,1.8300562472065285,False
1770474019,aer_simulator,L00,BELL_DETERMINISTIC,0,177.14285714285714,0.0,4000,"{""10"": 1759, ""11"": 1389, ""00"": 535, ""01"": 317}",0.13375,0.07925,0.43975,0.34725,0.002388217446485083,1.7291456871928674,False
1770474019,aer_simulator,B,BELL_STRUCTURED,0,62.85714285714286,nan,4000,"{""01"": 493, ""10"": 477, ""00"": 2329, ""11"": 701}",0.58225,0.12325,0.11925,0.17525,0.12116287674911629,1.6327501629677137,False
1770474019,aer_simulator,L07,BELL_DETERMINISTIC,0,40.0,0.5,4000,"{""10"": 2195, ""01"": 1006, ""11"": 396, ""00"": 403}",0.10075,0.2515,0.54875,0.099,0.23074500209137133,1.6398302631619552,False
1770474019,aer_simulator,Z,RAMSEY_SINGLE_CAL,0,131.42857142857144,nan,4000,"{""1"": 1618, ""0"": 2382}",nan,nan,nan,nan,nan,nan,False
1770474019,aer_simulator,L00,BELL_DETERMINISTIC,0,33.333333333333336,0.0,4000,"{""01"": 1763, ""10"": 1365, ""11"": 691, ""00"": 181}",0.04525,0.44075,0.34125,0.17275,0.27197200937704724,1.6899660715899185,False
1770474019,aer_simulator,L03,BELL_DETERMINISTIC,0,154.28571428571428,0.4,4000,"{""11"": 2313, ""01"": 1099, ""00"": 264, ""10"": 324}",0.066,0.27475,0.081,0.57825,0.006269119139044488,1.521547079302096,False
