kind,blind,delay_us,lambda,classical_ref,rounds,shots,counts_json,p00,p11,p01,p10,rep
BELL_LAMBDA_SWEEP,L07,16.666666666666668,0.7,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",10.0,2000,"{""01"": 236, ""10"": 271, ""00"": 854, ""11"": 639}",0.427,0.3195,0.118,0.1355,8.0
BELL_LAMBDA_SWEEP,L07,25.0,0.7,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",10.0,2000,"{""00"": 890, ""01"": 279, ""11"": 563, ""10"": 268}",0.445,0.2815,0.1395,0.134,8.0
BELL_LAMBDA_SWEEP,L07,33.333333333333336,0.7,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",10.0,2000,"{""00"": 945, ""01"": 283, ""11"": 466, ""10"": 306}",0.4725,0.233,0.1415,0.153,8.0
BELL_LAMBDA_SWEEP,L07,41.66666666666667,0.7,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",10.0,2000,"{""11"": 416, ""00"": 946, ""10"": 321, ""01"": 317}",0.473,0.208,0.1585,0.1605,8.0
BELL_LAMBDA_SWEEP,L07,50.0,0.7,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",10.0,2000,"{""00"": 986, ""01"": 321, ""10"": 340, ""11"": 353}",0.493,0.1765,0.1605,0.17,8.0
BELL_LAMBDA_SWEEP,L07,60.0,0.7,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",10.0,2000,"{""00"": 1031, ""11"": 288, ""10"": 361, ""01"": 320}",0.5155,0.144,0.16,0.1805,8.0
BELL_LAMBDA_SWEEP,L07,80.0,0.7,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",10.0,2000,"{""10"": 339, ""01"": 289, ""00"": 1165, ""11"": 207}",0.5825,0.1035,0.1445,0.1695,8.0
BELL_LAMBDA_SWEEP,L07,100.0,0.7,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",10.0,2000,"{""00"": 1220, ""10"": 311, ""01"": 316, ""11"": 153}",0.61,0.0765,0.158,0.1555,8.0
BELL_LAMBDA_SWEEP,L07,120.0,0.7,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",10.0,2000,"{""10"": 295, ""00"": 1335, ""11"": 130, ""01"": 240}",0.6675,0.065,0.12,0.1475,8.0
BELL_LAMBDA_SWEEP,L07,140.0,0.7,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",10.0,2000,"{""01"": 272, ""00"": 1352, ""10"": 284, ""11"": 92}",0.676,0.046,0.136,0.142,8.0
BELL_LAMBDA_SWEEP,L07,160.0,0.7,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",10.0,2000,"{""00"": 1449, ""01"": 234, ""10"": 234, ""11"": 83}",0.7245,0.0415,0.117,0.117,8.0
BELL_LAMBDA_SWEEP,L07,180.0,0.7,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",10.0,2000,"{""00"": 1488, ""10"": 199, ""01"": 229, ""11"": 84}",0.744,0.042,0.1145,0.0995,8.0
BELL_LAMBDA_SWEEP,L07,200.0,0.7,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",10.0,2000,"{""00"": 1506, ""01"": 201, ""10"": 226, ""11"": 67}",0.753,0.0335,0.1005,0.113,8.0
BELL_LAMBDA_SWEEP,L08,0.0,0.8,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",10.0,2000,"{""11"": 957, ""10"": 33, ""00"": 964, ""01"": 46}",0.482,0.4785,0.023,0.0165,8.0
BELL_LAMBDA_SWEEP,L08,8.333333333333334,0.8,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",10.0,2000,"{""11"": 727, ""00"": 846, ""01"": 209, ""10"": 218}",0.423,0.3635,0.1045,0.109,8.0
BELL_LAMBDA_SWEEP,L08,16.666666666666668,0.8,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",10.0,2000,"{""11"": 599, ""00"": 892, ""10"": 249, ""01"": 260}",0.446,0.2995,0.13,0.1245,8.0
BELL_LAMBDA_SWEEP,L08,25.0,0.8,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",10.0,2000,"{""00"": 896, ""10"": 291, ""11"": 554, ""01"": 259}",0.448,0.277,0.1295,0.1455,8.0
BELL_LAMBDA_SWEEP,L08,33.333333333333336,0.8,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",10.0,2000,"{""10"": 318, ""00"": 926, ""11"": 434, ""01"": 322}",0.463,0.217,0.161,0.159,8.0
BELL_LAMBDA_SWEEP,L08,41.66666666666667,0.8,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",10.0,2000,"{""00"": 977, ""01"": 338, ""11"": 405, ""10"": 280}",0.4885,0.2025,0.169,0.14,8.0
BELL_LAMBDA_SWEEP,L08,50.0,0.8,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",10.0,2000,"{""10"": 323, ""00"": 1014, ""01"": 320, ""11"": 343}",0.507,0.1715,0.16,0.1615,8.0
BELL_LAMBDA_SWEEP,L08,60.0,0.8,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",10.0,2000,"{""01"": 306, ""00"": 1056, ""11"": 294, ""10"": 344}",0.528,0.147,0.153,0.172,8.0
BELL_LAMBDA_SWEEP,L08,80.0,0.8,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",10.0,2000,"{""01"": 302, ""00"": 1147, ""11"": 238, ""10"": 313}",0.5735,0.119,0.151,0.1565,8.0
BELL_LAMBDA_SWEEP,L08,100.0,0.8,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",10.0,2000,"{""00"": 1238, ""01"": 294, ""10"": 300, ""11"": 168}",0.619,0.084,0.147,0.15,8.0
BELL_LAMBDA_SWEEP,L08,120.0,0.8,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",10.0,2000,"{""00"": 1314, ""10"": 263, ""01"": 301, ""11"": 122}",0.657,0.061,0.1505,0.1315,8.0
BELL_LAMBDA_SWEEP,L08,140.0,0.8,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",10.0,2000,"{""00"": 1348, ""11"": 129, ""10"": 263, ""01"": 260}",0.674,0.0645,0.13,0.1315,8.0
BELL_LAMBDA_SWEEP,L08,160.0,0.8,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",10.0,2000,"{""01"": 207, ""00"": 1435, ""10"": 275, ""11"": 83}",0.7175,0.0415,0.1035,0.1375,8.0
BELL_LAMBDA_SWEEP,L08,180.0,0.8,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",10.0,2000,"{""00"": 1471, ""10"": 240, ""01"": 220, ""11"": 69}",0.7355,0.0345,0.11,0.12,8.0
BELL_LAMBDA_SWEEP,L08,200.0,0.8,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",10.0,2000,"{""00"": 1528, ""01"": 206, ""10"": 197, ""11"": 69}",0.764,0.0345,0.103,0.0985,8.0
BELL_LAMBDA_SWEEP,L09,0.0,0.9,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",10.0,2000,"{""11"": 950, ""00"": 975, ""01"": 33, ""10"": 42}",0.4875,0.475,0.0165,0.021,8.0
BELL_LAMBDA_SWEEP,L09,8.333333333333334,0.9,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",10.0,2000,"{""10"": 207, ""01"": 209, ""11"": 744, ""00"": 840}",0.42,0.372,0.1045,0.1035,8.0
BELL_LAMBDA_SWEEP,L09,16.666666666666668,0.9,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",10.0,2000,"{""11"": 617, ""10"": 248, ""01"": 265, ""00"": 870}",0.435,0.3085,0.1325,0.124,8.0
BELL_LAMBDA_SWEEP,L09,25.0,0.9,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",10.0,2000,"{""01"": 266, ""00"": 904, ""11"": 544, ""10"": 286}",0.452,0.272,0.133,0.143,8.0
BELL_LAMBDA_SWEEP,L09,33.333333333333336,0.9,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",10.0,2000,"{""00"": 911, ""01"": 294, ""11"": 480, ""10"": 315}",0.4555,0.24,0.147,0.1575,8.0
BELL_LAMBDA_SWEEP,L09,41.66666666666667,0.9,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",10.0,2000,"{""00"": 961, ""01"": 303, ""10"": 315, ""11"": 421}",0.4805,0.2105,0.1515,0.1575,8.0
BELL_LAMBDA_SWEEP,L09,50.0,0.9,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",10.0,2000,"{""01"": 278, ""11"": 378, ""10"": 289, ""00"": 1055}",0.5275,0.189,0.139,0.1445,8.0
BELL_LAMBDA_SWEEP,L09,60.0,0.9,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",10.0,2000,"{""01"": 326, ""10"": 315, ""00"": 1034, ""11"": 325}",0.517,0.1625,0.163,0.1575,8.0
BELL_LAMBDA_SWEEP,L09,80.0,0.9,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",10.0,2000,"{""10"": 311, ""01"": 308, ""11"": 232, ""00"": 1149}",0.5745,0.116,0.154,0.1555,8.0
BELL_LAMBDA_SWEEP,L09,100.0,0.9,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",10.0,2000,"{""00"": 1246, ""11"": 174, ""01"": 264, ""10"": 316}",0.623,0.087,0.132,0.158,8.0
BELL_LAMBDA_SWEEP,L09,120.0,0.9,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",10.0,2000,"{""00"": 1324, ""01"": 278, ""11"": 133, ""10"": 265}",0.662,0.0665,0.139,0.1325,8.0
BELL_LAMBDA_SWEEP,L09,140.0,0.9,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",10.0,2000,"{""00"": 1381, ""01"": 244, ""11"": 119, ""10"": 256}",0.6905,0.0595,0.122,0.128,8.0
BELL_LAMBDA_SWEEP,L09,160.0,0.9,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",10.0,2000,"{""00"": 1430, ""10"": 246, ""01"": 247, ""11"": 77}",0.715,0.0385,0.1235,0.123,8.0
BELL_LAMBDA_SWEEP,L09,180.0,0.9,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",10.0,2000,"{""00"": 1476, ""11"": 72, ""01"": 245, ""10"": 207}",0.738,0.036,0.1225,0.1035,8.0
BELL_LAMBDA_SWEEP,L09,200.0,0.9,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",10.0,2000,"{""00"": 1530, ""10"": 205, ""01"": 213, ""11"": 52}",0.765,0.026,0.1065,0.1025,8.0
BELL_LAMBDA_SWEEP,L10,0.0,1.0,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",10.0,2000,"{""11"": 957, ""00"": 969, ""10"": 39, ""01"": 35}",0.4845,0.4785,0.0175,0.0195,8.0
BELL_LAMBDA_SWEEP,L10,8.333333333333334,1.0,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",10.0,2000,"{""00"": 842, ""11"": 701, ""10"": 237, ""01"": 220}",0.421,0.3505,0.11,0.1185,8.0
BELL_LAMBDA_SWEEP,L10,16.666666666666668,1.0,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",10.0,2000,"{""00"": 898, ""10"": 261, ""11"": 603, ""01"": 238}",0.449,0.3015,0.119,0.1305,8.0
BELL_LAMBDA_SWEEP,L10,25.0,1.0,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",10.0,2000,"{""00"": 879, ""11"": 532, ""01"": 298, ""10"": 291}",0.4395,0.266,0.149,0.1455,8.0
BELL_LAMBDA_SWEEP,L10,33.333333333333336,1.0,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",10.0,2000,"{""00"": 971, ""01"": 300, ""10"": 283, ""11"": 446}",0.4855,0.223,0.15,0.1415,8.0
BELL_LAMBDA_SWEEP,L10,41.66666666666667,1.0,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",10.0,2000,"{""10"": 325, ""11"": 417, ""00"": 946, ""01"": 312}",0.473,0.2085,0.156,0.1625,8.0
BELL_LAMBDA_SWEEP,L10,50.0,1.0,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",10.0,2000,"{""10"": 313, ""00"": 1038, ""01"": 316, ""11"": 333}",0.519,0.1665,0.158,0.1565,8.0
BELL_LAMBDA_SWEEP,L10,60.0,1.0,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",10.0,2000,"{""01"": 294, ""10"": 325, ""11"": 308, ""00"": 1073}",0.5365,0.154,0.147,0.1625,8.0
BELL_LAMBDA_SWEEP,L10,80.0,1.0,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",10.0,2000,"{""00"": 1117, ""10"": 292, ""01"": 327, ""11"": 264}",0.5585,0.132,0.1635,0.146,8.0
BELL_LAMBDA_SWEEP,L10,100.0,1.0,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",10.0,2000,"{""10"": 320, ""00"": 1225, ""01"": 296, ""11"": 159}",0.6125,0.0795,0.148,0.16,8.0
BELL_LAMBDA_SWEEP,L10,120.0,1.0,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",10.0,2000,"{""00"": 1258, ""11"": 169, ""10"": 317, ""01"": 256}",0.629,0.0845,0.128,0.1585,8.0
BELL_LAMBDA_SWEEP,L10,140.0,1.0,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",10.0,2000,"{""00"": 1329, ""10"": 266, ""01"": 288, ""11"": 117}",0.6645,0.0585,0.144,0.133,8.0
BELL_LAMBDA_SWEEP,L10,160.0,1.0,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",10.0,2000,"{""00"": 1418, ""10"": 271, ""11"": 73, ""01"": 238}",0.709,0.0365,0.119,0.1355,8.0
BELL_LAMBDA_SWEEP,L10,180.0,1.0,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",10.0,2000,"{""00"": 1459, ""01"": 231, ""10"": 228, ""11"": 82}",0.7295,0.041,0.1155,0.114,8.0
BELL_LAMBDA_SWEEP,L10,200.0,1.0,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",10.0,2000,"{""00"": 1507, ""11"": 66, ""10"": 210, ""01"": 217}",0.7535,0.033,0.1085,0.105,8.0
T1,Z,0.0,,,,2000,"{""1"": 1958, ""0"": 42}",0.021,0.979,0.0,0.0,
T1,Z,8.333333333333334,,,,2000,"{""1"": 1954, ""0"": 46}",0.023,0.977,0.0,0.0,
T1,Z,16.666666666666668,,,,2000,"{""1"": 1962, ""0"": 38}",0.019,0.981,0.0,0.0,
T1,Z,25.0,,,,2000,"{""1"": 1963, ""0"": 37}",0.0185,0.9815,0.0,0.0,
T1,Z,33.333333333333336,,,,2000,"{""1"": 1959, ""0"": 41}",0.0205,0.9795,0.0,0.0,
T1,Z,41.66666666666667,,,,2000,"{""1"": 1965, ""0"": 35}",0.0175,0.9825,0.0,0.0,
T1,Z,50.0,,,,2000,"{""1"": 1954, ""0"": 46}",0.023,0.977,0.0,0.0,
T1,Z,60.0,,,,2000,"{""1"": 1964, ""0"": 36}",0.018,0.982,0.0,0.0,
T1,Z,80.0,,,,2000,"{""1"": 1956, ""0"": 44}",0.022,0.978,0.0,0.0,
T1,Z,100.0,,,,2000,"{""1"": 1970, ""0"": 30}",0.015,0.985,0.0,0.0,
T1,Z,120.0,,,,2000,"{""1"": 1961, ""0"": 39}",0.0195,0.9805,0.0,0.0,
T1,Z,140.0,,,,2000,"{""1"": 1957, ""0"": 43}",0.0215,0.9785,0.0,0.0,
T1,Z,160.0,,,,2000,"{""1"": 1960, ""0"": 40}",0.02,0.98,0.0,0.0,
T1,Z,180.0,,,,2000,"{""1"": 1955, ""0"": 45}",0.0225,0.9775,0.0,0.0,
T1,Z,200.0,,,,2000,"{""1"": 1954, ""0"": 46}",0.023,0.977,0.0,0.0,
RAMSEY_SINGLE,A,0.0,,,,2000,"{""0"": 1969, ""1"": 31}",0.9845,0.0155,0.0,0.0,
RAMSEY_SINGLE,A,8.333333333333334,,,,2000,"{""0"": 1857, ""1"": 143}",0.9285,0.0715,0.0,0.0,
RAMSEY_SINGLE,A,16.666666666666668,,,,2000,"{""0"": 1793, ""1"": 207}",0.8965,0.1035,0.0,0.0,
RAMSEY_SINGLE,A,25.0,,,,2000,"{""0"": 1757, ""1"": 243}",0.8785,0.1215,0.0,0.0,
RAMSEY_SINGLE,A,33.333333333333336,,,,2000,"{""0"": 1666, ""1"": 334}",0.833,0.167,0.0,0.0,
RAMSEY_SINGLE,A,41.66666666666667,,,,2000,"{""0"": 1592, ""1"": 408}",0.796,0.204,0.0,0.0,
RAMSEY_SINGLE,A,50.0,,,,2000,"{""0"": 1570, ""1"": 430}",0.785,0.215,0.0,0.0,
RAMSEY_SINGLE,A,60.0,,,,2000,"{""0"": 1446, ""1"": 554}",0.723,0.277,0.0,0.0,
RAMSEY_SINGLE,A,80.0,,,,2000,"{""0"": 1384, ""1"": 616}",0.692,0.308,0.0,0.0,
RAMSEY_SINGLE,A,100.0,,,,2000,"{""1"": 680, ""0"": 1320}",0.66,0.34,0.0,0.0,
RAMSEY_SINGLE,A,120.0,,,,2000,"{""0"": 1249, ""1"": 751}",0.6245,0.3755,0.0,0.0,
RAMSEY_SINGLE,A,140.0,,,,2000,"{""0"": 1218, ""1"": 782}",0.609,0.391,0.0,0.0,
RAMSEY_SINGLE,A,160.0,,,,2000,"{""0"": 1129, ""1"": 871}",0.5645,0.4355,0.0,0.0,
RAMSEY_SINGLE,A,180.0,,,,2000,"{""1"": 881, ""0"": 1119}",0.5595,0.4405,0.0,0.0,
RAMSEY_SINGLE,A,200.0,,,,2000,"{""0"": 1082, ""1"": 918}",0.541,0.459,0.0,0.0,
BELL_STRUCTURED,B,0.0,,,,2000,"{""11"": 920, ""00"": 1004, ""10"": 40, ""01"": 36}",0.502,0.46,0.018,0.02,
BELL_STRUCTURED,B,8.333333333333334,,,,2000,"{""10"": 198, ""11"": 708, ""00"": 857, ""01"": 237}",0.4285,0.354,0.1185,0.099,
BELL_STRUCTURED,B,16.666666666666668,,,,2000,"{""00"": 905, ""10"": 222, ""11"": 616, ""01"": 257}",0.4525,0.308,0.1285,0.111,
BELL_STRUCTURED,B,25.0,,,,2000,"{""00"": 913, ""11"": 510, ""10"": 298, ""01"": 279}",0.4565,0.255,0.1395,0.149,
BELL_STRUCTURED,B,33.333333333333336,,,,2000,"{""11"": 474, ""10"": 289, ""01"": 311, ""00"": 926}",0.463,0.237,0.1555,0.1445,
BELL_STRUCTURED,B,41.66666666666667,,,,2000,"{""01"": 292, ""00"": 982, ""11"": 406, ""10"": 320}",0.491,0.203,0.146,0.16,
BELL_STRUCTURED,B,50.0,,,,2000,"{""00"": 1021, ""10"": 326, ""11"": 359, ""01"": 294}",0.5105,0.1795,0.147,0.163,
BELL_STRUCTURED,B,60.0,,,,2000,"{""10"": 296, ""00"": 1054, ""11"": 326, ""01"": 324}",0.527,0.163,0.162,0.148,
BELL_STRUCTURED,B,80.0,,,,2000,"{""01"": 359, ""00"": 1137, ""10"": 277, ""11"": 227}",0.5685,0.1135,0.1795,0.1385,
BELL_STRUCTURED,B,100.0,,,,2000,"{""00"": 1189, ""01"": 360, ""10"": 284, ""11"": 167}",0.5945,0.0835,0.18,0.142,
BELL_STRUCTURED,B,120.0,,,,2000,"{""00"": 1276, ""10"": 316, ""11"": 141, ""01"": 267}",0.638,0.0705,0.1335,0.158,
BELL_STRUCTURED,B,140.0,,,,2000,"{""00"": 1357, ""10"": 286, ""11"": 99, ""01"": 258}",0.6785,0.0495,0.129,0.143,
BELL_STRUCTURED,B,160.0,,,,2000,"{""00"": 1451, ""01"": 222, ""10"": 241, ""11"": 86}",0.7255,0.043,0.111,0.1205,
BELL_STRUCTURED,B,180.0,,,,2000,"{""00"": 1476, ""01"": 229, ""11"": 67, ""10"": 228}",0.738,0.0335,0.1145,0.114,
BELL_STRUCTURED,B,200.0,,,,2000,"{""00"": 1532, ""10"": 209, ""01"": 205, ""11"": 54}",0.766,0.027,0.1025,0.1045,
BELL_NOISE,C,0.0,,,,2000,"{""10"": 890, ""01"": 994, ""11"": 64, ""00"": 52}",0.026,0.032,0.497,0.445,
BELL_NOISE,C,8.333333333333334,,,,2000,"{""10"": 843, ""01"": 904, ""11"": 157, ""00"": 96}",0.048,0.0785,0.452,0.4215,
BELL_NOISE,C,16.666666666666668,,,,2000,"{""00"": 814, ""11"": 831, ""01"": 119, ""10"": 236}",0.407,0.4155,0.0595,0.118,
BELL_NOISE,C,25.0,,,,2000,"{""10"": 861, ""01"": 677, ""11"": 259, ""00"": 203}",0.1015,0.1295,0.3385,0.4305,
BELL_NOISE,C,33.333333333333336,,,,2000,"{""01"": 359, ""11"": 630, ""00"": 804, ""10"": 207}",0.402,0.315,0.1795,0.1035,
BELL_NOISE,C,41.66666666666667,,,,2000,"{""00"": 326, ""11"": 268, ""01"": 682, ""10"": 724}",0.163,0.134,0.341,0.362,
BELL_NOISE,C,50.0,,,,2000,"{""01"": 758, ""11"": 296, ""10"": 578, ""00"": 368}",0.184,0.148,0.379,0.289,
BELL_NOISE,C,60.0,,,,2000,"{""00"": 522, ""11"": 275, ""01"": 653, ""10"": 550}",0.261,0.1375,0.3265,0.275,
BELL_NOISE,C,80.0,,,,2000,"{""01"": 440, ""10"": 720, ""00"": 301, ""11"": 539}",0.1505,0.2695,0.22,0.36,
BELL_NOISE,C,100.0,,,,2000,"{""00"": 600, ""01"": 456, ""11"": 491, ""10"": 453}",0.3,0.2455,0.228,0.2265,
BELL_NOISE,C,120.0,,,,2000,"{""01"": 497, ""11"": 832, ""10"": 365, ""00"": 306}",0.153,0.416,0.2485,0.1825,
BELL_NOISE,C,140.0,,,,2000,"{""11"": 234, ""00"": 722, ""10"": 394, ""01"": 650}",0.361,0.117,0.325,0.197,
BELL_NOISE,C,160.0,,,,2000,"{""01"": 506, ""00"": 750, ""10"": 417, ""11"": 327}",0.375,0.1635,0.253,0.2085,
BELL_NOISE,C,180.0,,,,2000,"{""01"": 598, ""10"": 439, ""11"": 510, ""00"": 453}",0.2265,0.255,0.299,0.2195,
BELL_NOISE,C,200.0,,,,2000,"{""10"": 692, ""00"": 697, ""01"": 338, ""11"": 273}",0.3485,0.1365,0.169,0.346,
BELL_LAMBDA_SWEEP,L00,0.0,0.0,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",0.0,2000,"{""11"": 956, ""00"": 946, ""01"": 46, ""10"": 52}",0.473,0.478,0.023,0.026,9.0
BELL_LAMBDA_SWEEP,L00,8.333333333333334,0.0,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",0.0,2000,"{""00"": 961, ""11"": 980, ""10"": 34, ""01"": 25}",0.4805,0.49,0.0125,0.017,9.0
BELL_LAMBDA_SWEEP,L00,16.666666666666668,0.0,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",0.0,2000,"{""11"": 928, ""00"": 986, ""10"": 40, ""01"": 46}",0.493,0.464,0.023,0.02,9.0
BELL_LAMBDA_SWEEP,L00,25.0,0.0,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",0.0,2000,"{""11"": 915, ""00"": 994, ""01"": 43, ""10"": 48}",0.497,0.4575,0.0215,0.024,9.0
BELL_LAMBDA_SWEEP,L00,33.333333333333336,0.0,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",0.0,2000,"{""00"": 953, ""11"": 955, ""10"": 53, ""01"": 39}",0.4765,0.4775,0.0195,0.0265,9.0
BELL_LAMBDA_SWEEP,L00,41.66666666666667,0.0,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",0.0,2000,"{""00"": 972, ""11"": 943, ""10"": 38, ""01"": 47}",0.486,0.4715,0.0235,0.019,9.0
BELL_LAMBDA_SWEEP,L00,50.0,0.0,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",0.0,2000,"{""00"": 977, ""11"": 929, ""10"": 48, ""01"": 46}",0.4885,0.4645,0.023,0.024,9.0
BELL_LAMBDA_SWEEP,L00,60.0,0.0,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",0.0,2000,"{""11"": 951, ""00"": 971, ""10"": 42, ""01"": 36}",0.4855,0.4755,0.018,0.021,9.0
BELL_LAMBDA_SWEEP,L00,80.0,0.0,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",0.0,2000,"{""00"": 976, ""11"": 922, ""10"": 55, ""01"": 47}",0.488,0.461,0.0235,0.0275,9.0
BELL_LAMBDA_SWEEP,L00,100.0,0.0,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",0.0,2000,"{""11"": 983, ""00"": 924, ""10"": 43, ""01"": 50}",0.462,0.4915,0.025,0.0215,9.0
BELL_LAMBDA_SWEEP,L00,120.0,0.0,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",0.0,2000,"{""00"": 948, ""11"": 957, ""10"": 49, ""01"": 46}",0.474,0.4785,0.023,0.0245,9.0
BELL_LAMBDA_SWEEP,L00,140.0,0.0,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",0.0,2000,"{""11"": 937, ""10"": 46, ""00"": 971, ""01"": 46}",0.4855,0.4685,0.023,0.023,9.0
BELL_LAMBDA_SWEEP,L00,160.0,0.0,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",0.0,2000,"{""11"": 966, ""00"": 937, ""01"": 51, ""10"": 46}",0.4685,0.483,0.0255,0.023,9.0
BELL_LAMBDA_SWEEP,L00,180.0,0.0,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",0.0,2000,"{""00"": 939, ""10"": 46, ""11"": 967, ""01"": 48}",0.4695,0.4835,0.024,0.023,9.0
BELL_LAMBDA_SWEEP,L00,200.0,0.0,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",0.0,2000,"{""11"": 949, ""00"": 962, ""10"": 47, ""01"": 42}",0.481,0.4745,0.021,0.0235,9.0
